taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,Phylum,Class,Order,Family,Genus,Species,Genome Completeness %,Genome Size   * assembled,Gene Count   * assembled,Scaffold Count   * assembled,Genome Bin Count   * assembled,CRISPR Count   * assembled,GC Count   * assembled,GC   * assembled,Coding Base Count   * assembled,Coding Base Count %   * assembled,Coding Base Count NP ,Coding Base Count NP % ,CDS Count   * assembled,CDS %   * assembled,RNA Count   * assembled,RNA %  * assembled,rRNA Count   * assembled,5S rRNA Count   * assembled,16S rRNA Count   * assembled,18S rRNA Count   * assembled,23S rRNA Count   * assembled,28S rRNA Count   * assembled,tRNA Count   * assembled,Other RNA Count   * assembled,Pseudo Genes Count ,Pseudo Genes % ,Unchar Count ,Unchar % ,Dubious Count,Dubious %,w/ Func Pred Count   * assembled,w/ Func Pred %   * assembled,w/o function prediction  * assembled,w/o function prediction %  * assembled,Orthologs Count,Orthologs %,Paralogs Count,Paralogs %,Obsolete Count ,Obsolete % ,Revised Count ,Revised % ,Fused Count ,Fused % ,Fusion Component Count ,Fusion component % ,COG Count   * assembled,COG %   * assembled,KOG Count ,KOG % ,Pfam Count   * assembled,Pfam %   * assembled,TIGRfam Count   * assembled,TIGRfam %   * assembled,Enzyme Count   * assembled,Enzyme %   * assembled,KEGG Count   * assembled,KEGG %   * assembled,Not KEGG Count   * assembled,Not KEGG %   * assembled,KO Count   * assembled,KO %   * assembled,Not KO Count   * assembled,Not KO %   * assembled,MetaCyc Count   * assembled,MetaCyc %   * assembled,Not MetaCyc Count   * assembled,Not MetaCyc %   * assembled,IMG Term Count ,IMG Term % ,IMG Pathwawy Count ,IMG Pathway % ,IMG Parts List Count ,IMG Parts List % ,MyIMG Annotation Count,MyIMG Annotation %,Signal Peptide Count ,Signal Peptide % ,Transmembrane Count ,Transmembrane % ,Horizontally Transferred Count,Horizontally Transferred %,Genome Property Count ,Genome Property % ,Ortholog Group Count,Paralog Group Count,COG Cluster Count   * assembled,KOG Cluster Count ,Pfam Cluster Count   * assembled,TIGRfam Cluster Count   * assembled,IMG Cluster Count,IMG Cluster %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,Biosynthetic Cluster Gene Count  * assembled,Biosynthetic Cluster Gene %  * assembled,Biosynthetic Cluster Count  * assembled,InterPro Count ,InterPro % 
2828829874,Archaea,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Methanobacteriaceae archaeon DeMMO1_24,Argonne National Laboratory,2828829874,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,unclassified,unclassified,,584574,719,226,0,0,212690,0.36,513489,87.84,513489,87.84,708,98.47,11,1.53,0,0,0,0,0,0,5,0,0,0,0,0,0,0,477,66.34,231,32.13,0,0,0,0,0,0,0,0,0,0,0,0,497,69.12,0,0,481,66.9,154,21.42,116,16.13,119,16.55,589,81.92,199,27.68,509,70.79,107,14.88,601,83.59,0,0,0,0,0,0,0,0,8,1.11,122,16.97,274,38.11,0,0,0,0,414,0,494,143,0,0,672,93.46,209,0,0,0,0,0
2829123156,Archaea,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Micrarchaeota archaeon DeMMO3_33,Argonne National Laboratory,2829123156,Candidatus Micrarchaeota,unclassified,unclassified,unclassified,unclassified,unclassified,,1027982,1249,179,0,0,578070,0.56,949095,92.33,949095,92.33,1223,97.92,26,2.08,1,1,0,0,0,0,24,1,0,0,0,0,0,0,716,57.33,507,40.59,0,0,0,0,0,0,0,0,0,0,0,0,749,59.97,0,0,686,54.92,212,16.97,177,14.17,203,16.25,1020,81.67,323,25.86,900,72.06,160,12.81,1063,85.11,0,0,0,0,0,0,0,0,54,4.32,264,21.14,661,52.92,0,0,0,0,598,0,665,198,0,0,1232,98.64,188,0,0,0,0,0
2829131179,Archaea,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Thermoplasmata archaeon DeMMO3_39,Argonne National Laboratory,2829131179,Euryarchaeota,Thermoplasmata,unclassified,unclassified,unclassified,unclassified,,875021,1090,208,0,0,336852,0.38,799300,91.35,799300,91.35,1068,97.98,22,2.02,3,1,1,0,1,0,19,0,0,0,0,0,0,0,766,70.28,302,27.71,0,0,0,0,0,0,0,0,0,0,0,0,819,75.14,0,0,764,70.09,253,23.21,220,20.18,236,21.65,832,76.33,402,36.88,666,61.1,200,18.35,868,79.63,0,0,0,0,0,0,0,0,14,1.28,222,20.37,531,48.72,0,0,0,0,653,0,702,232,0,0,1069,98.07,215,0,0,0,0,0
2828938327,Archaea,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Micrarchaeota bacterium DeMMO2_14,Argonne National Laboratory,2828938327,Candidatus Micrarchaeota,unclassified,unclassified,unclassified,unclassified,unclassified,,1224631,1375,17,0,0,683650,0.56,1144962,93.49,1144962,93.49,1322,96.15,52,3.78,3,1,1,0,1,0,47,2,0,0,1,0.07,0,0,807,58.69,515,37.45,0,0,0,0,0,0,0,0,0,0,0,0,839,61.02,0,0,785,57.09,275,20,233,16.95,287,20.87,1035,75.27,425,30.91,897,65.24,203,14.76,1119,81.38,0,0,0,0,0,0,0,0,83,6.04,367,26.69,778,56.58,0,0,0,0,666,0,732,263,0,0,1373,99.85,35,0,0,0,0,0
2828973855,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium DeMMO2_33,Argonne National Laboratory,2828973855,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,1729690,1829,223,0,0,1095904,0.63,1642498,94.96,1642498,94.96,1762,96.34,39,2.13,3,1,1,0,1,0,35,1,0,0,28,1.53,0,0,1311,71.68,451,24.66,0,0,0,0,0,0,0,0,0,0,0,0,1326,72.5,0,0,1332,72.83,567,31,408,22.31,427,23.35,1335,72.99,673,36.8,1089,59.54,356,19.46,1406,76.87,0,0,0,0,0,0,0,0,120,6.56,481,26.3,1400,76.54,0,0,0,0,972,0,1141,492,0,0,1791,97.92,226,0,0,0,0,0
2828909032,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Nitrospira bacterium DeMMO2_3,Argonne National Laboratory,2828909032,Nitrospirae,Nitrospira,unclassified,unclassified,unclassified,unclassified,,4160673,4335,377,0,0,1760635,0.42,3683713,88.54,3683713,88.54,4274,98.59,51,1.18,2,1,1,0,0,0,42,7,0,0,10,0.23,0,0,2950,68.05,1324,30.54,0,0,0,0,0,0,0,0,0,0,0,0,3034,69.99,0,0,3120,71.97,1175,27.1,787,18.15,857,19.77,3417,78.82,1497,34.53,2777,64.06,693,15.99,3581,82.61,0,0,0,0,0,0,0,0,184,4.24,923,21.29,2585,59.63,0,0,0,0,1543,0,1791,844,0,0,4214,97.21,592,0,0,0,0,0
2829284040,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium DeMMO5_14,Argonne National Laboratory,2829284040,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,1867134,1738,90,0,0,709616,0.38,1648028,88.27,1648028,88.27,1683,96.84,44,2.53,3,1,1,0,1,0,38,3,0,0,11,0.63,0,0,1352,77.79,331,19.04,0,0,0,0,0,0,0,0,0,0,0,0,1378,79.29,0,0,1391,80.03,633,36.42,469,26.99,514,29.57,1169,67.26,786,45.22,897,51.61,422,24.28,1261,72.55,0,0,0,0,0,0,0,0,63,3.62,480,27.62,1447,83.26,0,0,0,0,969,0,1122,528,0,0,1707,98.22,100,0,0,0,0,0
2830685004,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Anaerolineales bacterium Service_water_75,Argonne National Laboratory,2830685004,Chloroflexi,Anaerolineae,Anaerolineales,unclassified,unclassified,unclassified,,987899,1099,253,0,0,403282,0.41,894488,90.54,894488,90.54,1083,98.54,12,1.09,0,0,0,0,0,0,9,0,0,0,4,0.36,0,0,850,77.34,233,21.2,0,0,0,0,0,0,0,0,0,0,0,0,851,77.43,0,0,861,78.34,280,25.48,180,16.38,208,18.93,875,79.62,357,32.48,726,66.06,158,14.38,925,84.17,0,0,0,0,0,0,0,0,59,5.37,297,27.02,406,36.94,0,0,0,0,629,0,735,250,0,0,1068,97.18,252,0,0,0,0,0
2828990458,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium DeMMO2_44,Argonne National Laboratory,2828990458,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,916614,1063,184,0,0,388284,0.42,862243,94.07,862243,94.07,1027,96.61,32,3.01,1,0,1,0,0,0,28,3,0,0,4,0.38,0,0,838,78.83,189,17.78,0,0,0,0,0,0,0,0,0,0,0,0,866,81.47,0,0,858,80.71,423,39.79,289,27.19,302,28.41,725,68.2,485,45.63,542,50.99,258,24.27,769,72.34,0,0,0,0,0,0,0,0,40,3.76,259,24.37,905,85.14,0,0,0,0,704,0,844,383,0,0,1049,98.68,188,0,0,0,0,0
2829295561,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Parcubacteria bacterium DeMMO5_21,Argonne National Laboratory,2829295561,Candidatus Parcubacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,789074,857,143,0,0,287366,0.36,707303,89.64,707303,89.64,828,96.62,28,3.27,1,0,0,0,1,0,25,2,0,0,1,0.12,0,0,599,69.89,229,26.72,0,0,0,0,0,0,0,0,0,0,0,0,601,70.13,0,0,590,68.84,270,31.51,150,17.5,185,21.59,643,75.03,305,35.59,523,61.03,130,15.17,698,81.45,0,0,0,0,0,0,0,0,8,0.93,234,27.3,651,75.96,0,0,0,0,484,0,604,257,0,0,842,98.25,155,0,0,0,0,0
2830687482,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Synechococcaceae bacterium White_creek_1,Argonne National Laboratory,2830687482,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,unclassified,unclassified,,4351894,4963,580,0,0,2123941,0.49,3848212,88.43,3848212,88.43,4892,98.57,63,1.27,0,0,0,0,0,0,51,0,0,0,8,0.16,0,0,2849,57.4,2043,41.16,0,0,0,0,0,0,0,0,0,0,0,0,2867,57.77,0,0,3077,62,985,19.85,748,15.07,796,16.04,4096,82.53,1417,28.55,3475,70.02,646,13.02,4246,85.55,0,0,0,0,0,0,0,0,170,3.43,945,19.04,1150,23.17,0,0,0,0,1549,0,1903,774,0,0,4841,97.54,763,0,0,0,0,0
2829315506,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Deltaproteobacteria bacterium DeMMO5_29,Argonne National Laboratory,2829315506,Proteobacteria,Deltaproteobacteria,unclassified,unclassified,unclassified,unclassified,,2003078,2232,509,0,0,1003434,0.5,1763675,88.05,1763675,88.05,2189,98.07,39,1.75,0,0,0,0,0,0,29,0,0,0,4,0.18,0,0,1779,79.7,410,18.37,0,0,0,0,0,0,0,0,0,0,0,0,1834,82.17,0,0,1781,79.79,700,31.36,533,23.88,623,27.91,1566,70.16,937,41.98,1252,56.09,474,21.24,1715,76.84,0,0,0,0,0,0,0,0,54,2.42,385,17.25,573,25.67,0,0,0,0,1016,0,1183,518,0,0,2121,95.03,524,0,0,0,0,0
2830744909,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Clostridiales bacterium DeMMO6_49,Argonne National Laboratory,2830744909,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified,unclassified,,1764228,2023,414,0,0,915753,0.52,1538509,87.21,1538509,87.21,1988,98.27,19,0.94,2,1,0,0,1,0,15,2,0,0,16,0.79,0,0,1532,75.73,456,22.54,0,0,0,0,0,0,0,0,0,0,0,0,1560,77.11,0,0,1553,76.77,557,27.53,404,19.97,470,23.23,1518,75.04,749,37.02,1239,61.25,381,18.83,1607,79.44,0,0,0,0,0,0,0,0,51,2.52,414,20.46,340,16.81,0,0,0,0,957,0,1120,469,0,0,1921,94.96,473,0,0,0,0,0
2828811368,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Uhrbacteria bacterium DeMMO1_11,Argonne National Laboratory,2828811368,Candidatus Uhrbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,900077,993,125,0,0,444288,0.49,808173,89.79,808173,89.79,949,95.57,44,4.43,1,0,1,0,0,0,39,4,0,0,0,0,0,0,600,60.42,349,35.15,0,0,0,0,0,0,0,0,0,0,0,0,607,61.13,0,0,593,59.72,265,26.69,158,15.91,183,18.43,766,77.14,313,31.52,636,64.05,134,13.49,815,82.07,0,0,0,0,0,0,0,0,43,4.33,273,27.49,673,67.77,0,0,0,0,485,0,615,245,0,0,977,98.39,147,0,0,0,0,0
2829051213,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Ignavibacteriaceae bacterium DeMMO3_4,Argonne National Laboratory,2829051213,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,unclassified,unclassified,,4207972,3668,122,0,0,1543323,0.37,3670906,87.24,3670906,87.24,3603,98.23,59,1.61,3,1,1,0,1,0,48,8,0,0,6,0.16,0,0,2560,69.79,1043,28.44,0,0,0,0,0,0,0,0,0,0,0,0,2600,70.88,0,0,2756,75.14,1138,31.03,853,23.26,827,22.55,2776,75.68,1443,39.34,2160,58.89,735,20.04,2868,78.19,0,0,0,0,0,0,0,0,309,8.42,967,26.36,1202,32.77,0,0,0,0,1502,0,1796,828,0,0,3556,96.95,524,0,0,0,0,0
2829475746,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Clostridiales bacterium DeMMO6_82,Argonne National Laboratory,2829475746,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified,unclassified,,1864025,2220,459,0,0,810024,0.43,1620307,86.93,1620307,86.93,2178,98.11,28,1.26,0,0,0,0,0,0,20,0,0,0,14,0.63,0,0,1510,68.02,668,30.09,0,0,0,0,0,0,0,0,0,0,0,0,1520,68.47,0,0,1519,68.42,447,20.14,318,14.32,369,16.62,1809,81.49,618,27.84,1560,70.27,286,12.88,1892,85.23,0,0,0,0,0,0,0,0,45,2.03,552,24.86,655,29.5,0,0,0,0,869,0,1015,348,0,0,2100,94.59,498,0,0,0,0,0
2829478809,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Firmicutes bacterium DeMMO6_80,Argonne National Laboratory,2829478809,Firmicutes,unclassified,unclassified,unclassified,unclassified,unclassified,,1001895,1228,269,0,0,601854,0.6,874205,87.26,874205,87.26,1189,96.82,20,1.63,3,1,1,0,1,0,16,1,0,0,19,1.55,0,0,945,76.95,244,19.87,0,0,0,0,0,0,0,0,0,0,0,0,952,77.52,0,0,931,75.81,341,27.77,242,19.71,300,24.43,889,72.39,466,37.95,723,58.88,218,17.75,971,79.07,0,0,0,0,0,0,0,0,19,1.55,229,18.65,143,11.64,0,0,0,0,695,0,830,311,0,0,1148,93.49,292,0,0,0,0,0
2830572098,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Babeliales bacterium Service_water_23,Argonne National Laboratory,2830572098,unclassified,Candidatus Babeliae,Candidatus Babeliales,unclassified,unclassified,unclassified,,1117380,1086,12,0,0,407231,0.36,995966,89.13,995966,89.13,1044,96.13,42,3.87,3,1,1,0,1,0,36,3,0,0,0,0,0,0,591,54.42,453,41.71,0,0,0,0,0,0,0,0,0,0,0,0,605,55.71,0,0,593,54.6,276,25.41,175,16.11,224,20.63,820,75.51,363,33.43,681,62.71,148,13.63,896,82.5,0,0,0,0,0,0,0,0,168,15.47,311,28.64,22,2.03,0,0,0,0,501,0,611,265,0,0,1071,98.62,91,0,0,0,0,0
2828960167,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Berkelbacteria bacterium DeMMO2_25,Argonne National Laboratory,2828960167,Candidatus Berkelbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,804660,924,64,0,0,405513,0.5,729987,90.72,729987,90.72,868,93.94,53,5.74,3,1,1,0,1,0,47,3,0,0,3,0.32,0,0,606,65.58,262,28.35,0,0,0,0,0,0,0,0,0,0,0,0,623,67.42,0,0,586,63.42,263,28.46,157,16.99,189,20.45,679,73.48,293,31.71,575,62.23,140,15.15,728,78.79,0,0,0,0,0,0,0,0,16,1.73,282,30.52,624,67.53,0,0,0,0,494,0,585,245,0,0,915,99.03,94,0,0,0,0,0
2830739101,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pacebacteria bacterium White_creek_36,Argonne National Laboratory,2830739101,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,530660,670,108,0,0,259167,0.49,469956,88.56,469956,88.56,651,97.16,19,2.84,3,1,1,0,1,0,14,2,0,0,0,0,0,0,373,55.67,278,41.49,0,0,0,0,0,0,0,0,0,0,0,0,382,57.01,0,0,369,55.07,133,19.85,99,14.78,106,15.82,545,81.34,190,28.36,461,68.81,83,12.39,568,84.78,0,0,0,0,0,0,0,0,28,4.18,213,31.79,407,60.75,0,0,0,0,325,0,391,120,0,0,654,97.61,123,0,0,0,0,0
2829155907,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Fusobacteria bacterium DeMMO3_56,Argonne National Laboratory,2829155907,Fusobacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,1760688,1900,306,0,0,667842,0.38,1565630,88.92,1565630,88.92,1857,97.74,41,2.16,0,0,0,0,0,0,41,0,0,0,2,0.11,0,0,1249,65.74,608,32,0,0,0,0,0,0,0,0,0,0,0,0,1264,66.53,0,0,1269,66.79,432,22.74,303,15.95,291,15.32,1566,82.42,490,25.79,1367,71.95,268,14.11,1589,83.63,0,0,0,0,0,0,0,0,65,3.42,478,25.16,1418,74.63,0,0,0,0,780,0,946,349,0,0,1837,96.68,366,0,0,0,0,0
2829000484,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium DeMMO2_49,Argonne National Laboratory,2829000484,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,665029,673,15,0,0,264198,0.4,631059,94.89,631059,94.89,650,96.58,19,2.82,1,0,1,0,0,0,17,1,0,0,4,0.59,0,0,530,78.75,120,17.83,0,0,0,0,0,0,0,0,0,0,0,0,547,81.28,0,0,536,79.64,284,42.2,186,27.64,221,32.84,429,63.74,333,49.48,317,47.1,169,25.11,481,71.47,0,0,0,0,0,0,0,0,26,3.86,171,25.41,549,81.58,0,0,0,0,466,0,581,257,0,0,669,99.41,31,0,0,0,0,0
2830671439,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Verrucomicrobiales bacterium Service_water 70,Argonne National Laboratory,2830671439,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,unclassified,unclassified,unclassified,,2915912,3002,769,0,0,1784584,0.61,2566397,88.01,2566397,88.01,2965,98.77,32,1.07,0,0,0,0,0,0,21,0,0,0,5,0.17,0,0,1733,57.73,1232,41.04,0,0,0,0,0,0,0,0,0,0,0,0,1750,58.29,0,0,1862,62.03,525,17.49,321,10.69,352,11.73,2613,87.04,602,20.05,2363,78.71,282,9.39,2683,89.37,0,0,0,0,0,0,0,0,362,12.06,657,21.89,1244,41.44,0,0,0,0,991,0,1149,353,0,0,2715,90.44,755,0,0,0,0,0
2829505364,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Elusimicrobia bacterium DeMMO6_65,Argonne National Laboratory,2829505364,Elusimicrobia,unclassified,unclassified,unclassified,unclassified,unclassified,,1531995,1715,319,0,0,969725,0.63,1441661,94.1,1441661,94.1,1678,97.84,31,1.81,0,0,0,0,0,0,30,0,0,0,6,0.35,0,0,1196,69.74,482,28.1,0,0,0,0,0,0,0,0,0,0,0,0,1209,70.5,0,0,1227,71.55,408,23.79,292,17.03,308,17.96,1370,79.88,539,31.43,1139,66.41,258,15.04,1420,82.8,0,0,0,0,0,0,0,0,225,13.12,409,23.85,958,55.86,0,0,0,0,827,0,1002,364,0,0,1700,99.13,334,0,0,0,0,0
2829492815,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Firmicutes bacterium DeMMO6_71,Argonne National Laboratory,2829492815,Firmicutes,unclassified,unclassified,unclassified,unclassified,unclassified,,1235119,1399,246,0,0,818385,0.66,1096187,88.75,1096187,88.75,1374,98.21,16,1.14,1,1,0,0,0,0,13,2,0,0,9,0.64,0,0,1031,73.7,343,24.52,0,0,0,0,0,0,0,0,0,0,0,0,1045,74.7,0,0,1084,77.48,401,28.66,280,20.01,306,21.87,1068,76.34,572,40.89,802,57.33,250,17.87,1124,80.34,0,0,0,0,0,0,0,0,20,1.43,357,25.52,197,14.08,0,0,0,0,723,0,866,337,0,0,1356,96.93,283,0,0,0,0,0
2829002044,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Syntrophobacterales bacterium DeMMO2_51,Argonne National Laboratory,2829002044,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,unclassified,unclassified,unclassified,,2026216,2397,399,0,0,965064,0.48,1794116,88.55,1794116,88.55,2341,97.66,48,2,2,1,0,0,1,0,34,12,0,0,8,0.33,0,0,1670,69.67,671,27.99,0,0,0,0,0,0,0,0,0,0,0,0,1704,71.09,0,0,1682,70.17,604,25.2,451,18.82,493,20.57,1848,77.1,836,34.88,1505,62.79,388,16.19,1953,81.48,0,0,0,0,0,0,0,0,61,2.54,454,18.94,1047,43.68,0,0,0,0,994,0,1164,482,0,0,2314,96.54,455,0,0,0,0,0
2830565956,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Parachlamydiaceae bacterium Service_water_18,Argonne National Laboratory,2830565956,Chlamydiae,Chlamydiia,Parachlamydiales,unclassified,unclassified,unclassified,,2317802,2406,184,0,0,914664,0.39,2179467,94.03,2179467,94.03,2367,98.38,39,1.62,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1440,59.85,927,38.53,0,0,0,0,0,0,0,0,0,0,0,0,1476,61.35,0,0,1468,61.01,589,24.48,490,20.37,507,21.07,1860,77.31,843,35.04,1524,63.34,420,17.46,1947,80.92,0,0,0,0,0,0,0,0,102,4.24,554,23.03,344,14.3,0,0,0,0,1057,0,1250,544,0,0,2389,99.29,229,0,0,0,0,0
2829176854,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Halothiobacillaceae bacterium DeMMO4_1,Argonne National Laboratory,2829176854,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,unclassified,unclassified,,2274605,2255,62,0,0,1277477,0.56,2080785,91.48,2080785,91.48,2168,96.14,43,1.91,0,0,0,0,0,0,38,0,0,0,44,1.95,0,0,1742,77.25,426,18.89,0,0,0,0,0,0,0,0,0,0,0,0,1798,79.73,0,0,1857,82.35,944,41.86,691,30.64,729,32.33,1439,63.81,1279,56.72,889,39.42,583,25.85,1585,70.29,0,0,0,0,0,0,0,0,194,8.6,505,22.39,805,35.7,0,0,0,0,1361,0,1613,848,0,0,2250,99.78,152,0,0,0,0,0
2829036992,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Zixibacteria bacterium DeMMO2_74,Argonne National Laboratory,2829036992,candidate division Zixibacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,534139,576,150,0,0,291588,0.55,487514,91.27,487514,91.27,570,98.96,5,0.87,0,0,0,0,0,0,5,0,0,0,1,0.17,0,0,405,70.31,165,28.65,0,0,0,0,0,0,0,0,0,0,0,0,412,71.53,0,0,405,70.31,172,29.86,118,20.49,115,19.97,455,78.99,180,31.25,390,67.71,98,17.01,472,81.94,0,0,0,0,0,0,0,0,52,9.03,141,24.48,456,79.17,0,0,0,0,341,0,424,152,0,0,538,93.4,143,0,0,0,0,0
2830704485,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Gracilibacteria bacterium White_creek_7,Argonne National Laboratory,2830704485,Candidatus Gracilibacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,962142,1090,125,0,0,513715,0.53,880390,91.5,880390,91.5,1048,96.15,41,3.76,5,1,2,0,2,0,35,1,0,0,1,0.09,0,0,647,59.36,401,36.79,0,0,0,0,0,0,0,0,0,0,0,0,652,59.82,0,0,646,59.27,295,27.06,194,17.8,222,20.37,826,75.78,332,30.46,716,65.69,173,15.87,875,80.28,0,0,0,0,0,0,0,0,80,7.34,271,24.86,697,63.94,0,0,0,0,551,0,665,270,0,0,1082,99.27,145,0,0,0,0,0
2829511296,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Firmicutes bacterium DeMMO6_62,Argonne National Laboratory,2829511296,Firmicutes,unclassified,unclassified,unclassified,unclassified,unclassified,,1892945,2105,252,0,0,1231571,0.65,1696260,89.61,1696260,89.61,2037,96.77,50,2.38,1,0,0,0,1,0,42,7,0,0,18,0.86,0,0,1579,75.01,458,21.76,0,0,0,0,0,0,0,0,0,0,0,0,1575,74.82,0,0,1638,77.81,630,29.93,443,21.05,489,23.23,1548,73.54,885,42.04,1152,54.73,399,18.95,1638,77.81,0,0,0,0,0,0,0,0,57,2.71,493,23.42,311,14.77,0,0,0,0,1021,0,1232,524,0,0,2043,97.05,336,0,0,0,0,0
2829042165,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Edwardsbacteria bacterium DeMMO3_1,Argonne National Laboratory,2829042165,Candidatus Edwardsbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,2587139,2423,77,0,0,1381682,0.53,2328278,89.99,2328278,89.99,2368,97.73,51,2.1,2,0,2,0,0,0,43,6,0,0,4,0.17,0,0,1734,71.56,634,26.17,0,0,0,0,0,0,0,0,0,0,0,0,1763,72.76,0,0,1868,77.09,805,33.22,544,22.45,572,23.61,1796,74.12,984,40.61,1384,57.12,469,19.36,1899,78.37,0,0,0,0,0,0,0,0,241,9.95,581,23.98,2017,83.24,0,0,0,0,1169,0,1408,615,0,0,2391,98.68,221,0,0,0,0,0
2829423183,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium DeMMO6_26,Argonne National Laboratory,2829423183,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,1421798,1522,114,0,0,652804,0.46,1350785,95.01,1350785,95.01,1479,97.17,38,2.5,1,0,1,0,0,0,34,3,0,0,5,0.33,0,0,1185,77.86,294,19.32,0,0,0,0,0,0,0,0,0,0,0,0,1223,80.35,0,0,1209,79.43,581,38.17,416,27.33,453,29.76,1026,67.41,711,46.71,768,50.46,374,24.57,1105,72.6,0,0,0,0,0,0,0,0,69,4.53,416,27.33,1241,81.54,0,0,0,0,928,0,1084,514,0,0,1512,99.34,133,0,0,0,0,0
2829030758,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Deltaproteobacteria bacterium DeMMO5_70,Argonne National Laboratory,2829030758,Proteobacteria,Deltaproteobacteria,unclassified,unclassified,unclassified,unclassified,,974313,931,71,0,0,439082,0.45,898787,92.25,898787,92.25,904,97.1,25,2.69,0,0,0,0,0,0,24,0,0,0,2,0.21,0,0,649,69.71,255,27.39,0,0,0,0,0,0,0,0,0,0,0,0,658,70.68,0,0,673,72.29,322,34.59,245,26.32,252,27.07,652,70.03,400,42.96,504,54.14,220,23.63,684,73.47,0,0,0,0,0,0,0,0,84,9.02,189,20.3,339,36.41,0,0,0,0,563,0,699,299,0,0,920,98.82,91,0,0,0,0,0
